label	sentence
__label__neutral	jak shrnuje m j gonzáles režim p díaze se během posledního desetiletí své existence potýkal s celou řadou problémů které vyplývaly z postupné sociální změny ke které v mexiku docházelo ale také z nedemokratické podstaty režimu samotného
__label__neutral	února numtkn byl ve třetím kole potřetí opakované volby numtkn hlasy z numtkn zvolen prezidentem české republiky
__label__biased	ve své struktuře je gregoriánský kal
__label__biased	v dnešní době se stala velmi cenným veteránem především pro její ojedinělý výskyt a i po letech nádherný design
__label__neutral	v době jeho působení v čele státu došlo postupně k značnému uvolnění a k částečné rehabilitaci většiny nespravedlivě odsouzených v numtkn letech
__label__biased	ale když ho trefíte do ramene či prsou právě ramenem je to jako náraz na skálu
__label__biased	otroka propuštění či v den hladu nakrmení sirotka příbuzného či chudáka nouzí trpícího a také být z těch kdož uvěřili a k neochvějnosti a soucitu se vzájemně nabádají
__label__biased	pracuje také se stravovacími a spánkovými návyky člověka a doporučuje vhodnou změnu jídelníčku zapojením či vynecháním určitých potravin pro podporu oslabených orgánů a návratu těla do rovnováhy a ke zlepšení zdraví
__label__biased	srpna numtkn byl prezidentem ugandy ale hlavně nelítostný diktátor který zabil tisíce lidí
__label__neutral	mezipatra na piazettě nd od numtkn hodin pořádala fag hag seznamovací brunch umisťovací výstava
__label__biased	tento seriál také znamenal značnou změnu oproti prvnímu seriálu
__label__neutral	ve druhé polovině století se pak pod vlivem evoluční teorie charlese darwina publikované roku numtkn objevila biologizace etnologie přičemž koncept rasy byl znovu silněji vnímán jako biologická kategorie
__label__neutral	je přesvědčen že díky jeho snaze o tvrdou disciplínu kterou vyžadoval i na ledě dokázalo mužstvo ve třetí sezoně jeho trenérského působení suverénně vyhrát druhou ligu
__label__neutral	století v janově byla zřízena zastávka
__label__neutral	prohlásil například že holocaust a současný antisemitismus jsou boží tresty za hříchy židů
__label__biased	charakteristickým znakem jsou relativně vysoká mobilnost a přepravní kapacita kterou zajišťuje numtkn velkých dopravních letadel antonov několika typů
__label__neutral	kmírové dohodě zosla se staví nejednoznačně vdobě jejího schvalování se zdržela hlasování avšak je ochotna přistoupit na územní ústupky pakliže by zachránily lidské životy tj
__label__neutral	tento původní zákon o rodině je nyní plně nahrazen novým občanským zákoníkem
__label__biased	zvláště v posledních dvou desetiletích však byl učebnicový obraz zásadním způsobem zpochybněn
__label__biased	na rozdíl od děl točených po roce numtkn a zejména po roce numtkn tento film nelze zařadit mezi díla tzv
__label__neutral	během ní byly segregované školy pro bělochy záměrně více financovány než ty pro černochy což se výrazně promítlo na nízkém stavu kvality škol ve většinově chudých černošských oblastech a nízkém podílu černochů dosahujících univerzitního vzdělání
__label__neutral	článek numtkn obsahuje základní antidiskriminační ustanovení českého ústavního pořádku
__label__neutral	pavel fojtík chápe bez ohledu na vzhled vlajky aktivitu vyvěšování moravské vlajky jako snahu po lepší moravské identitě podle jeho slov pošlapané zásadním způsobem zrušením země moravskoslezské zákonem č
__label__biased	mezi její koníčky patří jízda na koni kolečkové brusle turistika a horolezectví
__label__biased	plukovník dean rusk proto navrhnul rozdělení koreje podél numtkn
__label__neutral	jako ženská obřízka je označováno amputace odstranění některé z částí ženského pohlavního ústrojí tento úkon bývá často spojen s rituálem
__label__biased	od roku numtkn působí na konzervatoři brno profesor hudební teorie skladba dirigování
__label__biased	v tu chvíli mm najel do brankáře kopřivy
__label__neutral	katolický biblista josef bartoň dokonce bibli numtkn označil za momentálně nejlepší český překlad celé bible a to hlavně proto že se v dosud nebývalé míře snaží zohledňovat a aplikovat poznatky z teorie překladu
__label__biased	zde zákon jmenuje jakými způsoby fotografie film atp
__label__biased	řekl fud je strach nejistota a pochybnost které obchodníci od ibm vnucují potenciálním zákazníkům kteří by mohli uvažovat o produktech amdahl
__label__biased	na druhou stranu umožnila vláda svým občanům především pak bankéřům profitovat na válce
__label__biased	atény praha nebo salzburg obvykle přijmulo a umístilo dle přání autorky
__label__biased	vroce numtkn mimo jiné úspěšně usiloval a lobingem s nátlakovými akcemi dosáhl dalšího zhoršení dopravy desítkami nesmyslně umístěných cyklostezek a zachováním zúžení severojižní magistrály
__label__biased	postgresql je možno šířit se zdrojovými kódy nebo bez nich zdarma nebo komerčně
__label__neutral	lučané podle pověsti byli nepřátelé kmene čechů a jejich vládců přemyslovců
__label__biased	současná věda chápe rasu jako sociálně zkonstruovanou kategorii do níž jsou lidé řazeni na základě barvy kůže a dalších tělesných znaků
__label__biased	final fantasy iii vyšla roku numtkn pro nintedo es a nebýt remaku pro nintedo ds v roce numtkn by tato hra nikdy neopustila japonsko
__label__biased	nostradamus william lilly vedl k tomu že almanachy musely být srozumitelné a přehledné pro široké čtenářské spektrum bez odborných astrologických znalostí
__label__neutral	to byl náš základní požadavek aby to neznamenalo že když umožníme vládu že by to oslabilo opozici
__label__biased	k vyvrácení rasových teorií přispěl i rozvoj molekulární biologie která objevila výraznou genetickou inhomogenitu v rámci skupin označovaných za jednu rasu
__label__neutral	v roce numtkn měla afghánská národní armáda numtkn numtkn příslušníků včetně numtkn numtkn příslušníků speciálních sil a s počtem numtkn žen
__label__biased	století což souvisí především s šířícím se evangelikalismem který dokázal křesťanství podat pro otroky pochopitelným způsobem
__label__biased	astrologie sama ze své dávné definice zkoumá vztah makrokosmu vesmíru a mikrokosmu člověka dění nebeského a pozemského
__label__biased	v témže měsíci roku numtkn novopečený imám berlínské mešity al nur jménem abdel moez al eila požadoval podřízenost žen vůli jejich manželům a to bez výhrad
__label__biased	července numtkn okolo numtkn numtkn jiří jehlička podle policie nezastavil policejní hlídce
__label__neutral	v mnoha státech světa je zpochybňování holokaustu trestným činem
__label__neutral	mezi osoby působící v řádu sv
__label__biased	jako člen sboru se zúčastnil nastudování symfonie gurelieder od arnolda schoenberga s montrealským symphony orchestra pod vedením šéfdirigenta carles dutroit
__label__biased	finanční ředitel působil jako projektový manažer v oblasti fúzí a akvizic skupiny epic později na pozici senior konzultanta v renomované poradenské společnosti pricewaterhousecoopers
__label__biased	tyto učebnice sice často někde v úvodu či závěru obsahují upozornění že formulace v tabulkách či nadpisech a popiskách symbolů obsahují zjednodušené informace a jak je správně číst
__label__biased	naše síla jsou koncerty před diváky
__label__neutral	o trestním řízení soudním ve znění pozdějších předpisů
__label__neutral	mezi lety numtkn a numtkn byly v jižní africe přijaty nejrozsáhlejší apartheidní zákony jejichž zavedení znamenalo upevnění mocenských pozic bělošské minority a zároveň byla výrazně omezena práva a životy ostatních obyvatel země
__label__neutral	levar burton český dabing david schneider numtkn
__label__biased	evangelizace mexika je tak dovršena díky guadalupe
__label__neutral	dálnice dnumtkn přes chko české středohoří
__label__biased	března canazei nizozemsko francie numtkn numtkn numtkn numtkn numtkn numtkn numtkn numtkn numtkn
__label__neutral	aloe pravá je bylina hojně používaná zejména v domácím lékařství a v alternativní medicíně
__label__neutral	vulgárně urážel zaměstnavatele a odbory při jednání tripartity
__label__biased	západní vlády reagovaly krom jiného zavedením ekonomických sankcí vůči rusku
__label__biased	v trestně právních věcech je žena oproti mužům v mnohých islámských zemích znevýhodněna
__label__neutral	některé rasové teorie pracovaly z označením kongoid vycházejícím z demonyma konžský
__label__neutral	ty nejprve vycházely na pokračování vnecenzurovaných novinách poté vyšly knižně a později byly zveřejněny na internetu
__label__neutral	jak uvedl hejtman libereckého kraje martin půta
__label__neutral	plena ilustrita vortaro de esperanto je velmi rozáhlé dílo které má téměř numtkn stran
__label__biased	přinesl koloniální expanzi do celé oblasti jižní afriky a s ní i kategorizaci lidských populací
__label__biased	nyní jsou v české republice velikonoce jsou nejvýznamnější křesťanský svátek který je oslavou zmrtvýchvstání ježíše krista
__label__biased	ledna numtkn aidan white generální tajemník mezinárodní federace novinářů písemně seznamuje se situací v čt předsedu evropské komise romana prodiho a jednání bobošíkové začne přerůstat v mezinárodní skandál
