text,label
"Collins, often described as a “moderate,” is not a far-right wingnut; the Maine senator leans conservative but isn’t an extremist like Rep. Devin Nunes of California or Rep. Jim Jordan of Ohio. ",1
Colts GM Chris Ballard asks why is it 'so freaking hard' for white people to say 'black lives matter',0
"Communist-run Cuba will deliver its verdict in a closely watched case against Jose Daniel Ferrer, one of the country’s leading dissidents, on March 12, his wife told Reuters on Thursday, the day after his trial.",0
Confederate symbols have become a flashpoint in the protests that have sometimes turned violent and destructive.,0
"Confusion, complaints of missing mail-in ballots and long lines at some polling centers marred primary elections on Tuesday in eight states and the District of Columbia, the biggest test yet of voting during the coronavirus outbreak.",0
"Congress has not set an annual limit on the number of visa workers who can be sponsored for green cards, so the resident population of permanent “temporary workers” is growing fast — and is helping to suppress wages for American graduates.",0
"Congressional Democrats are debating whether to expand the scope of their inquiry into President Donald Trump’s taxes to include his business tax returns along with his personal returns, a risky step seen by some as crucial to effective oversight.",0
"Congressional Democrats are disputing the president's authority to do this. Republican lawmakers are planning their own investigation, examining the early response by the WHO and the Chinese government.",0
Connecticut State Police showed support for the protesters as troopers knelt along with them.,0
"Conservative activist and author Pamela Geller has filed a lawsuit against New York City Mayor Bill de Blasio (D), alleging that the city’s continued suspension of the right to assemble is a violation of the Constitution.",0
"Conservative Christians exploded on social media, citing the controversy as further proof that their faith is under attack by intolerant liberals and coastal elites who care little about human life.",1
"Conservative commentator Ben Shapiro wants you to know that he’s so pro-life, he wouldn’t even consider aborting baby Hitler.",1
"Conservative Republican Senator Ted Cruz favors offering a choice of cheaper healthcare plans that would not have to meet minimum standards established by Obamacare, such as coverage for maternity care and prescription drugs.",0
